player_id,season_id,left_team,joined_team,fee_of_transfer
183321,2015,Glasgow Rangers,Newcastle United,-1.0
84344,2015,Inter Mailand,Newcastle United,-1.0
39909,2015,EA Guingamp,Newcastle United,-1.0
84344,2015,Newcastle United,Inter Mailand,3700000.0
111036,2015,Newcastle United,Panathinaikos Athen,600000.0
113707,2015,Newcastle United,Olympique Marseille,600000.0
62052,2015,Newcastle United,FC Millwall,400000.0
10642,2015,Newcastle United,Wolverhampton Wanderers,330000.0
204354,2015,Newcastle United,Notts County,0.0
128895,2015,Newcastle United,FC Port Vale,0.0
33785,2015,Newcastle United,Hull City,0.0
26443,2015,Newcastle United,Deportivo La Coruna,0.0
10642,2015,Newcastle United,Wolverhampton Wanderers,1.0
62052,2015,Newcastle United,FC Millwall,1.0
251664,2015,Newcastle United,FC Barnsley,1.0
158697,2015,Newcastle United,Coventry City,1.0
226049,2015,Newcastle United,Crawley Town,1.0
168408,2015,Newcastle United,York City,1.0
184892,2015,Newcastle United,Olympique Marseille,1.0
250426,2015,Newcastle United,Coventry City,1.0
92381,2015,Newcastle United,Cardiff City,1.0
76560,2015,Newcastle United,Wigan Athletic,1.0
93795,2015,Newcastle United,Shakhtar Donetsk,-1.0
103565,2015,FC Girondins Bordeaux,AFC Sunderland,11800000.0
38497,2015,Dynamo Kiew,AFC Sunderland,11400000.0
76077,2015,Inter Mailand,AFC Sunderland,10500000.0
57420,2015,FC Lorient,AFC Sunderland,6500000.0
94783,2015,Club Estudiantes de La Plata,AFC Sunderland,2850000.0
108878,2015,Celtic Glasgow,AFC Sunderland,2800000.0
44855,2015,Trabzonspor,AFC Sunderland,1400000.0
49734,2015,FC Bayern München,AFC Sunderland,1000000.0
36500,2015,FC Stade Rennes,AFC Sunderland,1.0
60573,2015,Rubin Kazan,AFC Sunderland,1.0
39010,2015,Blackburn Rovers,AFC Sunderland,-1.0
218140,2015,FC Gateshead,AFC Sunderland,-1.0
108878,2015,Bristol City,AFC Sunderland,-1.0
77329,2015,Birmingham City,AFC Sunderland,-1.0
40612,2015,Leeds United,AFC Sunderland,-1.0
218144,2015,Hartlepool United,AFC Sunderland,-1.0
77329,2015,Leeds United,AFC Sunderland,-1.0
130164,2015,Preston North End,AFC Sunderland,-1.0
136647,2015,Panathinaikos Athen,AFC Sunderland,-1.0
87422,2015,Stade Reims,AFC Sunderland,-1.0
169090,2015,SC Bastia,AFC Sunderland,-1.0
169090,2015,AFC Sunderland,Charlton Athletic,500000.0
102427,2015,AFC Sunderland,Sporting Lissabon,250000.0
84835,2015,AFC Sunderland,FC Bologna,250000.0
222014,2015,AFC Sunderland,AFC Barrow,0.0
76077,2015,AFC Sunderland,Sampdoria Genua,0.0
94783,2015,AFC Sunderland,FC Getafe,1.0
29152,2015,AFC Sunderland,Blackburn Rovers,1.0
35099,2015,AFC Sunderland,Olympique Marseille,1.0
40612,2015,AFC Sunderland,Leeds United,1.0
218140,2015,AFC Sunderland,FC Gateshead,1.0
218144,2015,AFC Sunderland,Hartlepool United,1.0
77329,2015,AFC Sunderland,Birmingham City,1.0
136647,2015,AFC Sunderland,Fortuna Düsseldorf,1.0
39010,2015,AFC Sunderland,Blackburn Rovers,1.0
77329,2015,AFC Sunderland,Leeds United,1.0
108878,2015,AFC Sunderland,Bristol City,1.0
130164,2015,AFC Sunderland,Preston North End,1.0
94783,2015,AFC Sunderland,Club Estudiantes de La Plata,-1.0
76077,2015,AFC Sunderland,Inter Mailand,-1.0
108354,2015,FC Lorient,Aston Villa,12000000.0
241229,2015,OGC Nizza,Aston Villa,11000000.0
204103,2015,FC Barcelona B,Aston Villa,10000000.0
164771,2015,FC Nantes,Aston Villa,10000000.0
126665,2015,LOSC Lille,Aston Villa,9000000.0
39908,2015,Blackburn Rovers,Aston Villa,8500000.0
37397,2015,FC Córdoba,Aston Villa,800000.0
49319,2015,Norwich City,Aston Villa,0.0
183299,2015,Bristol City,Aston Villa,-1.0
110867,2015,Huddersfield Town,Aston Villa,-1.0
110861,2015,Nottingham Forest,Aston Villa,-1.0
90964,2015,Sheffield Wednesday,Aston Villa,-1.0
111426,2015,Wycombe Wanderers,Aston Villa,-1.0
111426,2015,Solihull Moors,Aston Villa,-1.0
3876,2015,Coventry City,Aston Villa,-1.0
197791,2015,Newport County,Aston Villa,-1.0
90964,2015,AFC Bournemouth,Aston Villa,-1.0
62638,2015,Bristol City,Aston Villa,-1.0
197791,2015,Wycombe Wanderers,Aston Villa,-1.0
102132,2015,Aalborg BK,Aston Villa,-1.0
57515,2015,FC Porto,Aston Villa,-1.0
126516,2015,Spezia Calcio,Aston Villa,-1.0
87282,2015,Celtic Glasgow,Aston Villa,-1.0
160080,2015,Kayseri Erciyesspor,Aston Villa,-1.0
49693,2015,Aston Villa,Derby County,3800000.0
160080,2015,Aston Villa,FC Stade Rennes,1500000.0
102258,2015,Aston Villa,FC Burnley,1400000.0
177892,2015,Aston Villa,Notts County,0.0
87282,2015,Aston Villa,Frosinone Calcio,0.0
4277,2015,Aston Villa,Grasshopper Club Zürich,0.0
13239,2015,Aston Villa,Derby County,0.0
85706,2015,Aston Villa,FC Portsmouth,0.0
3876,2015,Aston Villa,Coventry City,0.0
126516,2015,Aston Villa,SD Eibar,0.0
102132,2015,Aston Villa,Aalborg BK,0.0
3876,2015,Aston Villa,Coventry City,1.0
111426,2015,Aston Villa,Solihull Moors,1.0
197791,2015,Aston Villa,Wycombe Wanderers,1.0
62638,2015,Aston Villa,Bristol City,1.0
183299,2015,Aston Villa,Bristol City,1.0
110867,2015,Aston Villa,Huddersfield Town,1.0
111426,2015,Aston Villa,Wycombe Wanderers,1.0
197791,2015,Aston Villa,Newport County,1.0
90964,2015,Aston Villa,AFC Bournemouth,1.0
110861,2015,Aston Villa,Nottingham Forest,1.0
183299,2015,Aston Villa,Preston North End,1.0
90964,2015,Aston Villa,Sheffield Wednesday,1.0
37397,2015,Aston Villa,Rayo Vallecano,1.0
57515,2015,Aston Villa,FC Porto,1.0
110858,2015,Wolverhampton Wanderers,AFC Bournemouth,13300000.0
253677,2015,Ipswich Town,AFC Bournemouth,11300000.0
28140,2015,AS Saint-Étienne,AFC Bournemouth,10000000.0
35413,2015,Norwich City,AFC Bournemouth,9350000.0
104586,2015,FC Middlesbrough,AFC Bournemouth,4300000.0
81455,2015,AS Rom,AFC Bournemouth,1200000.0
42298,2015,Sheffield Wednesday,AFC Bournemouth,260000.0
416622,2015,Banbury United,AFC Bournemouth,0.0
91059,2015,Blackburn Rovers,AFC Bournemouth,0.0
4233,2015,FC Reading,AFC Bournemouth,0.0
300137,2015,FK Atlantas Klaipeda (–2020),AFC Bournemouth,1.0
389152,2015,CA River Plate II,AFC Bournemouth,1.0
111073,2015,Wycombe Wanderers,AFC Bournemouth,-1.0
111073,2015,FC Portsmouth,AFC Bournemouth,-1.0
293450,2015,Coventry City,AFC Bournemouth,-1.0
423584,2015,Yeovil Town,AFC Bournemouth,-1.0
391132,2015,FC Woking,AFC Bournemouth,-1.0
262725,2015,FC Chester,AFC Bournemouth,-1.0
225166,2015,FC Walsall,AFC Bournemouth,-1.0
104586,2015,Bristol City,AFC Bournemouth,-1.0
134293,2015,Exeter City,AFC Bournemouth,-1.0
15838,2015,Huddersfield Town,AFC Bournemouth,-1.0
56829,2015,York City,AFC Bournemouth,-1.0
225166,2015,Yeovil Town,AFC Bournemouth,-1.0
255703,2015,Yeovil Town,AFC Bournemouth,-1.0
201329,2015,Torquay United,AFC Bournemouth,-1.0
134293,2015,FC Portsmouth,AFC Bournemouth,-1.0
146795,2015,Ipswich Town,AFC Bournemouth,-1.0
57410,2015,AFC Bournemouth,FC Reading,650000.0
13443,2015,AFC Bournemouth,Rotherham United,0.0
15838,2015,AFC Bournemouth,Blackburn Rovers,0.0
67003,2015,AFC Bournemouth,FC Eastleigh,0.0
66996,2015,AFC Bournemouth,Luton Town,0.0
74607,2015,AFC Bournemouth,Racing Santander,0.0
104586,2015,AFC Bournemouth,Bristol City,1.0
111073,2015,AFC Bournemouth,Wycombe Wanderers,1.0
262725,2015,AFC Bournemouth,FC Chester,1.0
225166,2015,AFC Bournemouth,FC Walsall,1.0
423584,2015,AFC Bournemouth,Yeovil Town,1.0
15838,2015,AFC Bournemouth,Huddersfield Town,1.0
262725,2015,AFC Bournemouth,Longford Town FC,1.0
134293,2015,AFC Bournemouth,Exeter City,1.0
56829,2015,AFC Bournemouth,York City,1.0
293450,2015,AFC Bournemouth,Coventry City,1.0
391132,2015,AFC Bournemouth,FC Woking,1.0
255703,2015,AFC Bournemouth,Yeovil Town,1.0
111073,2015,AFC Bournemouth,FC Portsmouth,1.0
201329,2015,AFC Bournemouth,Torquay United,1.0
146795,2015,AFC Bournemouth,Ipswich Town,1.0
225166,2015,AFC Bournemouth,Yeovil Town,1.0
134293,2015,AFC Bournemouth,FC Portsmouth,1.0
389152,2015,AFC Bournemouth,CA River Plate II,-1.0
28245,2015,AFC Bournemouth,Cardiff City,-1.0
127187,2015,FC Stade Rennes,FC Watford,10600000.0
308801,2015,Udinese Calcio,FC Watford,10600000.0
28261,2015,Spartak Moskau,FC Watford,8600000.0
101500,2015,Udinese Calcio,FC Watford,8400000.0
55619,2015,FC Málaga,FC Watford,8400000.0
314959,2015,FC Brügge,FC Watford,7500000.0
129554,2015,AZ Alkmaar,FC Watford,6500000.0
37337,2015,AC Florenz,FC Watford,5300000.0
21905,2015,Hamburger SV,FC Watford,3500000.0
41112,2015,AS Rom,FC Watford,2500000.0
92141,2015,AS Rom,FC Watford,2000000.0
76799,2015,SSC Neapel,FC Watford,0.0
111508,2015,Udinese Calcio,FC Watford,0.0
37981,2015,SV Werder Bremen,FC Watford,0.0
69001,2015,Steaua Bukarest,FC Watford,0.0
101031,2015,Udinese Calcio,FC Watford,1.0
23197,2015,Guangzhou Evergrande Taobao,FC Watford,1.0
86793,2015,Queens Park Rangers,FC Watford,-1.0
129868,2015,Virtus Entella,FC Watford,-1.0
46477,2015,Dalian Yifang,FC Watford,-1.0
245765,2015,FC Port Vale,FC Watford,-1.0
177771,2015,FC Stevenage,FC Watford,-1.0
56903,2015,FC Middlesbrough,FC Watford,-1.0
101500,2015,FC Reading,FC Watford,-1.0
245765,2015,FC Blackpool,FC Watford,-1.0
148907,2015,Wigan Athletic,FC Watford,-1.0
35583,2015,Sheffield Wednesday,FC Watford,-1.0
162395,2015,Trabzonspor,FC Watford,-1.0
44948,2015,FC Watford,Sheffield Wednesday,4120000.0
101500,2015,FC Watford,FC Reading,2700000.0
56903,2015,FC Watford,Birmingham City,2000000.0
58576,2015,FC Watford,FC Porto,500000.0
49399,2015,FC Watford,Sheffield Wednesday,430000.0
129868,2015,FC Watford,Stade Brest 29,0.0
177771,2015,FC Watford,AFC Wimbledon,0.0
68283,2015,FC Watford,FC Sheriff Tiraspol,0.0
127187,2015,FC Watford,FC Granada,1.0
177771,2015,FC Watford,FC Stevenage,1.0
245765,2015,FC Watford,FC Blackpool,1.0
245765,2015,FC Watford,FC Port Vale,1.0
35583,2015,FC Watford,Sheffield Wednesday,1.0
69001,2015,FC Watford,Espanyol Barcelona,1.0
308801,2015,FC Watford,FC Granada,1.0
46477,2015,FC Watford,Djurgårdens IF,1.0
92141,2015,FC Watford,Atlético Nacional,1.0
86793,2015,FC Watford,Queens Park Rangers,1.0
56903,2015,FC Watford,FC Middlesbrough,1.0
148907,2015,FC Watford,Wigan Athletic,1.0
101500,2015,FC Watford,Udinese Calcio,-1.0
15888,2015,FC Watford,Parma Calcio 1913,-1.0
22598,2015,FC Watford,Parma Calcio 1913,-1.0
23197,2015,FC Watford,Guangzhou Evergrande Taobao,-1.0
101031,2015,FC Watford,Udinese Calcio,-1.0
65255,2015,VfL Wolfsburg,Norwich City,11000000.0
128229,2015,Hull City,Norwich City,9900000.0
82281,2015,GNK Dinamo Zagreb,Norwich City,3700000.0
343475,2015,York City,Norwich City,2950000.0
294057,2015,Coventry City,Norwich City,2650000.0
121388,2015,Blackburn Rovers,Norwich City,0.0
44624,2015,Dynamo Kiew,Norwich City,1.0
36884,2015,Birmingham City,Norwich City,-1.0
41355,2015,AS Saint-Étienne,Norwich City,-1.0
207771,2015,Swindon Town,Norwich City,-1.0
196722,2015,Doncaster Rovers,Norwich City,-1.0
121388,2015,Swindon Town,Norwich City,-1.0
294057,2015,Coventry City,Norwich City,-1.0
203127,2015,Falkirk FC,Norwich City,-1.0
121388,2015,Colchester United,Norwich City,-1.0
42513,2015,Sheffield Wednesday,Norwich City,-1.0
43193,2015,Bristol City,Norwich City,-1.0
203464,2015,FC Stevenage,Norwich City,-1.0
199528,2015,Milton Keynes Dons,Norwich City,-1.0
87789,2015,Rotherham United,Norwich City,-1.0
38388,2015,Rotherham United,Norwich City,-1.0
12127,2015,Sheffield Wednesday,Norwich City,-1.0
199527,2015,Coventry City,Norwich City,-1.0
196722,2015,Burton Albion,Norwich City,-1.0
36884,2015,Caykur Rizespor,Norwich City,-1.0
49327,2015,Norwich City,Derby County,8100000.0
42513,2015,Norwich City,Sheffield Wednesday,3900000.0
167265,2015,Norwich City,Luton Town,140000.0
16576,2015,Norwich City,UD Almería,0.0
70245,2015,Norwich City,SD Ponferradina,0.0
23218,2015,Norwich City,UD Las Palmas,0.0
203464,2015,Norwich City,Southend United,1.0
38388,2015,Norwich City,Rotherham United,1.0
121388,2015,Norwich City,Colchester United,1.0
42513,2015,Norwich City,Sheffield Wednesday,1.0
43193,2015,Norwich City,Bristol City,1.0
203464,2015,Norwich City,FC Stevenage,1.0
207771,2015,Norwich City,Swindon Town,1.0
294057,2015,Norwich City,Coventry City,1.0
87789,2015,Norwich City,Rotherham United,1.0
36884,2015,Norwich City,Birmingham City,1.0
196722,2015,Norwich City,Burton Albion,1.0
121388,2015,Norwich City,Swindon Town,1.0
196722,2015,Norwich City,Doncaster Rovers,1.0
199527,2015,Norwich City,Coventry City,1.0
203127,2015,Norwich City,Falkirk FC,1.0
12127,2015,Norwich City,Sheffield Wednesday,1.0
41355,2015,Norwich City,Real Betis Sevilla,1.0
199528,2015,Norwich City,Milton Keynes Dons,1.0
21369,2015,Atlético Madrid,FC Barcelona,34000000.0
88490,2015,FC Sevilla,FC Barcelona,17000000.0
68645,2015,Inter Mailand,FC Barcelona,-1.0
165007,2015,FC Sevilla,FC Barcelona,-1.0
129476,2015,FC Sevilla,FC Barcelona,-1.0
15760,2015,Olympiakos Piräus,FC Barcelona,-1.0
141834,2015,FC Porto,FC Barcelona,-1.0
165007,2015,FC Barcelona,FC Villarreal,4000000.0
68645,2015,FC Barcelona,Inter Mailand,1300000.0
7607,2015,FC Barcelona,Al-Sadd SC,0.0
141834,2015,FC Barcelona,AC Florenz,1.0
68645,2015,FC Barcelona,Real Betis Sevilla,1.0
226074,2015,FC Barcelona,Sporting Gijón,1.0
51471,2015,Inter Mailand,Real Madrid,38000000.0
145707,2015,FC Porto,Real Madrid,31500000.0
16306,2015,FC Porto,Real Madrid,7500000.0
27486,2015,Espanyol Barcelona,Real Madrid,6000000.0
251896,2015,Real Saragossa,Real Madrid,5000000.0
296622,2015,RCD Mallorca,Real Madrid,3900000.0
221316,2015,Espanyol Barcelona,Real Madrid,1000000.0
98322,2015,FC Villarreal,Real Madrid,-1.0
16306,2015,FC Porto,Real Madrid,-1.0
59344,2015,Real Madrid,Real Sociedad San Sebastián,16000000.0
16306,2015,Real Madrid,FC Porto,15000000.0
218118,2015,Real Madrid,Olympique Marseille,650000.0
172015,2015,Real Madrid,Deportivo Alavés,0.0
3979,2015,Real Madrid,FC Porto,0.0
29401,2015,Real Madrid,Juventus Turin,0.0
251896,2015,Real Madrid,Real Saragossa,1.0
296622,2015,Real Madrid,Espanyol Barcelona,1.0
253839,2015,Real Madrid,FC Getafe,1.0
33648,2015,Real Madrid,AS Monaco,1.0
98322,2015,Real Madrid,FC Valencia,1.0
74418,2015,FC Porto,Atlético Madrid,35000000.0
214316,2015,FC Villarreal,Atlético Madrid,20000000.0
140776,2015,AS Monaco,Atlético Madrid,15000000.0
107010,2015,AC Florenz,Atlético Madrid,12000000.0
324321,2015,Vitória Guimarães SC,Atlético Madrid,6000000.0
240900,2015,CA River Plate,Atlético Madrid,6000000.0
323831,2015,Deportivo Cali,Atlético Madrid,5000000.0
39151,2015,Celta Vigo,Atlético Madrid,4000000.0
113045,2015,FC Granada,Atlético Madrid,-1.0
21748,2015,AC Mailand,Atlético Madrid,-1.0
240900,2015,CA River Plate,Atlético Madrid,-1.0
45599,2015,Rayo Vallecano,Atlético Madrid,-1.0
85324,2015,Real Saragossa,Atlético Madrid,-1.0
221899,2015,Rayo Vallecano,Atlético Madrid,-1.0
326363,2015,Moreirense FC,Atlético Madrid,-1.0
214775,2015,FC Porto,Atlético Madrid,-1.0
74418,2015,Atlético Madrid,Guangzhou Evergrande Taobao,42000000.0
206040,2015,Atlético Madrid,Benfica Lissabon,22000000.0
34572,2015,Atlético Madrid,Juventus Turin,19000000.0
34601,2015,Atlético Madrid,Athletic Bilbao,10000000.0
37337,2015,Atlético Madrid,AC Florenz,5000000.0
33357,2015,Atlético Madrid,Inter Mailand,4000000.0
45599,2015,Atlético Madrid,VfB Stuttgart,0.0
33448,2015,Atlético Madrid,CA Independiente,0.0
326363,2015,Atlético Madrid,CF União Madeira (-2021),1.0
221899,2015,Atlético Madrid,FC Villarreal,1.0
323831,2015,Atlético Madrid,Deportivo Cali,1.0
240900,2015,Atlético Madrid,CA River Plate,1.0
324321,2015,Atlético Madrid,FC Getafe,1.0
162029,2015,Atlético Madrid,Olympique Marseille,1.0
21748,2015,Atlético Madrid,Genua CFC,1.0
44373,2015,Atlético Madrid,FC Valencia,1.0
85324,2015,Atlético Madrid,SD Eibar,1.0
273738,2015,Atlético Madrid,FC Elche,1.0
55854,2015,Atlético Madrid,Zenit St. Petersburg,-1.0
7983,2015,Atlético Madrid,FC Villarreal,-1.0
131505,2015,Benfica Lissabon,FC Valencia,30000000.0
108830,2015,AS Monaco,FC Valencia,22000000.0
221025,2015,Benfica Lissabon,FC Valencia,20000000.0
182712,2015,Benfica Lissabon,FC Valencia,15000000.0
255653,2015,Celta Vigo,FC Valencia,10000000.0
159142,2015,SC Braga,FC Valencia,9500000.0
128969,2015,FC Brügge,FC Valencia,7000000.0
58115,2015,Celta Vigo,FC Valencia,2000000.0
273438,2015,SC Braga,FC Valencia,400000.0
203378,2015,PSV Eindhoven II,FC Valencia,0.0
62920,2015,FC Villarreal,FC Valencia,-1.0
258374,2015,Standard Lüttich,FC Valencia,-1.0
20506,2015,PSV Eindhoven,FC Valencia,-1.0
242532,2015,FC Granada,FC Valencia,-1.0
242548,2015,FC Córdoba,FC Valencia,-1.0
258374,2015,EC Cruzeiro Belo Horizonte,FC Valencia,-1.0
20506,2015,FC Valencia,PSV Eindhoven,2800000.0
62920,2015,FC Valencia,FC Villarreal,2700000.0
258374,2015,FC Valencia,Sport Recife,1.0
255901,2015,FC Valencia,Racing Club,1.0
110309,2015,FC Valencia,UD Levante,1.0
242532,2015,FC Valencia,FC Granada,1.0
58115,2015,FC Valencia,Rayo Vallecano,1.0
242548,2015,FC Valencia,Deportivo La Coruna,1.0
258374,2015,FC Valencia,EC Cruzeiro Belo Horizonte,1.0
58115,2015,FC Valencia,Celta Vigo,-1.0
182712,2015,FC Valencia,Benfica Lissabon,-1.0
212899,2015,FC Valencia,Rio Ave FC,-1.0
131505,2015,FC Valencia,Benfica Lissabon,-1.0
221025,2015,FC Valencia,Benfica Lissabon,-1.0
105521,2015,Borussia Dortmund,FC Sevilla,11000000.0
54155,2015,FC Girondins Bordeaux,FC Sevilla,3500000.0
93935,2015,FC Getafe,FC Sevilla,3000000.0
105521,2015,Borussia Dortmund,FC Sevilla,3000000.0
51118,2015,AC Mailand,FC Sevilla,2500000.0
36356,2015,Inter Mailand,FC Sevilla,1000000.0
58949,2015,Dnipro Dnipropetrovsk (-2020),FC Sevilla,0.0
35564,2015,Juventus Turin,FC Sevilla,0.0
18006,2015,Celta Vigo,FC Sevilla,0.0
172181,2015,Genua CFC,FC Sevilla,-1.0
160217,2015,CD Leganés,FC Sevilla,-1.0
99632,2015,CD Numancia,FC Sevilla,-1.0
69819,2015,FC Getafe,FC Sevilla,-1.0
81433,2015,Steaua Bukarest,FC Sevilla,-1.0
37399,2015,SD Eibar,FC Sevilla,-1.0
184218,2015,CE Sabadell FC,FC Sevilla,-1.0
119235,2015,FC Sevilla,AC Mailand,33300000.0
72047,2015,FC Sevilla,Celta Vigo,5300000.0
74297,2015,FC Sevilla,Hebei China Fortune,5000000.0
105521,2015,FC Sevilla,FC Turin,850000.0
137174,2015,FC Sevilla,Deportivo La Coruna,0.0
81433,2015,FC Sevilla,Osmanlispor FK,0.0
69819,2015,FC Sevilla,CS Marítimo,0.0
160217,2015,FC Sevilla,Santos Laguna,0.0
99632,2015,FC Sevilla,EC Bahia,0.0
37399,2015,FC Sevilla,Real Valladolid,0.0
7593,2015,FC Sevilla,Deportivo La Coruna,0.0
27470,2015,FC Sevilla,Trabzonspor,0.0
30749,2015,FC Sevilla,FC Villarreal,0.0
2623,2015,FC Sevilla,FC Augsburg,0.0
172181,2015,FC Sevilla,Genua CFC,1.0
105521,2015,FC Sevilla,Borussia Dortmund,-1.0
195171,2015,FC Málaga,FC Villarreal,8000000.0
208890,2015,FC Málaga,FC Villarreal,8000000.0
127048,2015,Bursaspor,FC Villarreal,7500000.0
45383,2015,FC Porto,FC Villarreal,1000000.0
5856,2015,AC Mailand,FC Villarreal,0.0
120629,2015,FC Paris Saint-Germain,FC Villarreal,1.0
73636,2015,Real Valladolid,FC Villarreal,-1.0
128219,2015,UD Almería,FC Villarreal,-1.0
53239,2015,Real Valladolid,FC Villarreal,-1.0
165008,2015,FC Girona,FC Villarreal,-1.0
111082,2015,Rayo Vallecano,FC Villarreal,-1.0
167093,2015,FC Córdoba,FC Villarreal,-1.0
44674,2015,FC Villarreal,Los Angeles Galaxy,6360000.0
111082,2015,FC Villarreal,Tigres UANL,4900000.0
44027,2015,FC Villarreal,Tigres UANL,3500000.0
177467,2015,FC Villarreal,Espanyol Barcelona,1500000.0
73636,2015,FC Villarreal,Espanyol Barcelona,1300000.0
39004,2015,FC Villarreal,Albacete Balompié,0.0
70898,2015,FC Villarreal,Rayo Vallecano,0.0
7983,2015,FC Villarreal,Deportivo La Coruna,0.0
175449,2015,FC Villarreal,FC Getafe,1.0
44317,2015,FC Villarreal,Nottingham Forest,1.0
167093,2015,FC Villarreal,SD Eibar,1.0
128219,2015,FC Villarreal,FC Elche,1.0
156814,2015,CD Leganés,Athletic Bilbao,0.0
89313,2015,SD Eibar,Athletic Bilbao,0.0
47647,2015,Real Sociedad San Sebastián,Athletic Bilbao,0.0
69660,2015,FC Girona,Athletic Bilbao,-1.0
67542,2015,CD Leganés,Athletic Bilbao,-1.0
192279,2015,SD Ponferradina,Athletic Bilbao,-1.0
126751,2015,Real Saragossa,Athletic Bilbao,-1.0
82471,2015,CD Teneriffa,Athletic Bilbao,-1.0
156799,2015,CD Teneriffa,Athletic Bilbao,-1.0
85372,2015,RCD Mallorca,Athletic Bilbao,-1.0
126751,2015,Athletic Bilbao,CD Numancia,0.0
15804,2015,Athletic Bilbao,New York City FC,0.0
156799,2015,Athletic Bilbao,CD Leganés,0.0
71840,2015,Athletic Bilbao,Deportivo Alavés,0.0
51532,2015,Athletic Bilbao,FC Middlesbrough,1.0
156808,2015,Athletic Bilbao,CD Leganés,1.0
89726,2015,Athletic Bilbao,CD Teneriffa,1.0
142023,2015,Athletic Bilbao,CD Leganés,1.0
126751,2015,Athletic Bilbao,CD Leganés,1.0
67542,2015,Athletic Bilbao,Real Saragossa,1.0
192279,2015,Athletic Bilbao,Real Valladolid,1.0
