match_id,player_in_id,player_in,player_out_id,player_out
2726805,199258,Andrea Petagna,118689,Leonardo Spinazzola
2726810,81455,Juan Iturbe,59340,Iago Falque
2726810,26263,Maxi López,145581,Afriyie Acquah
2726810,84903,Mirko Valdifiori,134883,Daniele Baselli
2726806,148751,Bruno Peres,94529,Stephan El Shaarawy
2726806,54984,Diego Perotti,45314,Federico Fazio
2726806,5958,Francesco Totti,5947,Daniele De Rossi
2726803,158810,Oscar Hiljemark,70411,Darko Lazovic
2726803,168944,Nikola Ninkovic,12563,Goran Pandev
2726803,364133,Pietro Pellegri,75127,Ezequiel Muñoz
2726804,111893,Giancarlo González,84622,Sinisa Andjelkovic
2726804,332798,Roland Sallai,54581,Ilija Nestorovski
2726804,277335,Bruno Henrique,23197,Alessandro Diamanti
2726807,96853,Adrian Stoian,278578,Andrea Nalini
2726807,160736,Noë Dussenne,163639,Federico Ceccherini
2726807,84442,Leonardo Capezzi,205809,Marcus Rohdén
2726809,167796,Paolo Faragò,98888,Artur Ionita
2726809,55801,Marco Sau,83877,Diego Farias
2726809,56703,Simone Padoin,255942,Nicolò Barella
2726811,3713,Massimo Maccarone,163053,Mame Thiam
2726811,198116,Federico Dimarco,331389,Andrés Tello
2726811,28031,Marco Zambelli,94936,Vincent Laurini
2726812,184528,Emil Krafth,24977,Vasilios Torosidis
2726812,256358,Bruno Petkovic,165900,Federico Viviani
2726812,174488,Marios Oikonomou,7096,Daniele Gastaldello
2726808,42460,Ivan Perisic,149729,João Mário
2726808,12249,Éver Banega,37418,Éder
2726808,36356,Marco Andreolli,131102,Jeison Murillo
2726815,317482,Marko Rog,38593,Marek Hamsik
2726815,191891,Arkadiusz Milik,56416,Dries Mertens
2726815,84835,Emanuele Giaccherini,133964,Lorenzo Insigne
2726822,39153,Gonzalo Higuaín,167859,Stefano Sturaro
2726822,44162,Miralem Pjanic,75942,Tomás Rincón
2726822,79960,Alex Sandro,206050,Paulo Dybala
2726813,42735,Sven Kums,316111,Andrija Balic
2726813,29316,Cyril Théréau,73794,Duván Zapata
2726813,288499,Ewandro Costa,245072,Stipe Perica
2726814,111433,Frédéric Veseli,94936,Vincent Laurini
2726814,3713,Massimo Maccarone,163053,Mame Thiam
2726814,268426,Arnel Jakupovic,240958,José Mauri
2726816,226085,Robert Muric,164897,Jean-Christophe Bahebeck
2726816,472161,Mamadou Coulibaly,139634,Ledian Memushaj
2726816,197751,Alberto Cerri,124555,Cristiano Biraghi
2726817,165895,Matteo Politano,102470,Antonino Ragusa
2726817,62735,Pietro Iemmello,40660,Alessandro Matri
2726817,198086,Federico Ricci,5957,Alberto Aquilani
2726818,12563,Goran Pandev,282388,Giovanni Simeone
2726818,75127,Ezequiel Muñoz,70411,Darko Lazovic
2726818,99327,Isaac Cofie,28855,Raffaele Palladino
2726819,159337,Roberto Inglese,30853,Mariano Izco
2726819,31067,Jonathan de Guzmán,289510,Samuel Bastien
2726819,21770,Gennaro Sardo,24606,Bostjan Cesar
2726821,126729,Patric,111196,Stefan de Vrij
2726821,289061,Alessandro Murgia,266302,Sergej Milinkovic-Savic
2726821,240349,Cristiano Lombardi,26721,Lucas Biglia
2726820,99227,Andrea Bertolacci,37918,Matías Fernández
2726820,189441,Lucas Ocampos,55895,Leonel Vangioni
2726820,215390,Gustavo Gómez,20137,José Sosa
2726827,36371,Nikola Kalinic,188157,Sebastián Cristóforo
2726827,51226,Carlos Sánchez,179757,Maximiliano Olivera
2726827,141834,Cristian Tello,341092,Federico Chiesa
2726828,85825,Jasmin Kurtic,199258,Andrea Petagna
2726828,275303,Hans Hateboer,199248,Bryan Cristante
2726828,68306,Alberto Paloschi,20005,Papu Gómez
2726831,37418,Éder,149729,João Mário
2726831,55854,Cristian Ansaldi,79522,Yuto Nagatomo
2726831,244275,Gabriel Barbosa,36356,Marco Andreolli
2726823,119228,Luis Muriel,22328,Fabio Quagliarella
2726823,129588,Dennis Praet,225873,Karol Linetty
2726823,94307,Filip Djuricic,240306,Bruno Fernandes
2726824,98888,Artur Ionita,129129,João Pedro
2726824,56703,Simone Padoin,255942,Nicolò Barella
2726824,402193,Kwang-song Han,55801,Marco Sau
2726825,332798,Roland Sallai,54581,Ilija Nestorovski
2726825,60790,Toni Sunjic,242940,Edoardo Goldaniga
2726825,111893,Giancarlo González,84622,Sinisa Andjelkovic
2726829,255473,Samuel Gustafson,201040,Marco Benassi
2726829,81455,Juan Iturbe,334222,Lucas Boyé
2726829,45581,Joel Obi,134883,Daniele Baselli
2726830,184528,Emil Krafth,22140,Domenico Maietta
2726830,401935,Orji Okwonkwo,140206,Ladislav Krejci
2726830,215616,Erick Pulgar,291266,Godfred Donsah
2726832,102249,Maxwell Acosty,278578,Andrea Nalini
2726832,348431,Cazim Suljic,146680,Andrea Barberis
2726832,194549,Simy,129505,Marcello Trotta
2726826,72479,Clément Grenier,54984,Diego Perotti
2726826,121985,Juan Jesus,41982,Radja Nainggolan
2726826,5958,Francesco Totti,148455,Mohamed Salah
2726840,5928,Sergio Pellissier,105892,Lucas Castro
2726840,38591,Nicolas Frey,16868,Alessandro Gamberini
2726840,394346,Emanuel Vignato,159337,Roberto Inglese
2726837,317482,Marko Rog,38593,Marek Hamsik
2726837,355501,Amadou Diawara,102017,Jorginho
2726837,64793,Leonardo Pavoletti,56416,Dries Mertens
2726833,287635,Assane Dioussé,74956,Marcel Büchel
2726833,198116,Federico Dimarco,259953,Rade Krunic
2726833,163053,Mame Thiam,163683,Manuel Pucciarelli
2726834,37918,Matías Fernández,99227,Andrea Bertolacci
2726834,66521,Keisuke Honda,119235,Carlos Bacca
2726834,265078,Patrick Cutrone,129476,Gerard Deulofeu
2726835,40660,Alessandro Matri,62735,Pietro Iemmello
2726835,22186,Davide Biondini,5957,Alberto Aquilani
2726835,102470,Antonino Ragusa,165895,Matteo Politano
2726836,7109,Andrea Barzagli,91970,Juan Cuadrado
2726836,170934,Mario Lemina,44716,Claudio Marchisio
2726836,75942,Tomás Rincón,44162,Miralem Pjanic
2726841,108484,Emmanuel Badu,316111,Andrija Balic
2726841,62713,Ryder Matos,29316,Cyril Théréau
2726841,288499,Ewandro Costa,22673,Emil Hallfredsson
2726842,12563,Goran Pandev,282388,Giovanni Simeone
2726842,75127,Ezequiel Muñoz,22210,Luca Rigoni
2726842,224088,Olivier Ntcham,199927,Davide Biraschi
2726838,19694,Dusan Basta,111196,Stefan de Vrij
2726838,240349,Cristiano Lombardi,128220,Luis Alberto
2726838,228604,Luca Crecco,159372,Felipe Anderson
2726839,209649,Alexandru Mitrita,226085,Robert Muric
2726839,5878,Alberto Gilardino,197751,Alberto Cerri
2726839,21782,Hugo Campagnaro,124555,Cristiano Biraghi
2726843,118689,Leonardo Spinazzola,22249,Cristian Raimondi
2726843,294808,Franck Kessié,20005,Papu Gómez
2726843,21756,Giulio Migliaccio,85825,Jasmin Kurtic
2726846,286949,Adam Masina,140206,Ladislav Krejci
2726846,256358,Bruno Petkovic,184528,Emil Krafth
2726846,368559,Ádám Nagy,215616,Erick Pulgar
2726848,249552,Senna Miangue,171399,Nicola Murru
2726848,402193,Kwang-song Han,5825,Marco Borriello
2726848,396681,Roberto Biancu,235931,Alessandro Deiola
2726845,87884,Mário Rui,181778,Emerson
2726845,5958,Francesco Totti,148455,Mohamed Salah
2726845,54984,Diego Perotti,94529,Stephan El Shaarawy
2726849,129588,Dennis Praet,240306,Bruno Fernandes
2726849,6793,Angelo Palombo,318077,Lucas Torreira
2726849,76077,Ricardo Álvarez,16120,Édgar Barreto
2726844,277335,Bruno Henrique,392514,Gennaro Ruggiero
2726844,326204,Norbert Balogh,47513,Mato Jajalo
2726844,349719,Simone Lo Faso,23197,Alessandro Diamanti
2726847,17735,Djamel Mesbah,278578,Andrea Nalini
2726847,373379,Giuseppe Borello,119115,Diego Falcinelli
2726847,382007,Andrej Kotnik,87282,Aleksandar Tonev
2726850,282076,Ianis Hagi,197300,Federico Bernardeschi
2726850,40372,Borja Valero,19998,Gonzalo Rodríguez
2726850,141834,Cristian Tello,188157,Sebastián Cristóforo
2726851,255473,Samuel Gustafson,145581,Afriyie Acquah
2726851,45581,Joel Obi,134883,Daniele Baselli
2726851,81455,Juan Iturbe,334222,Lucas Boyé
2726852,79522,Yuto Nagatomo,60889,Gary Medel
2726852,39099,Rodrigo Palacio,42460,Ivan Perisic
2726852,145840,Trent Sainsbury,84344,Davide Santon
2897163,29401,Sami Khedira,44716,Claudio Marchisio
2897163,33923,Blaise Matuidi,39153,Gonzalo Higuaín
2897163,75615,Douglas Costa,91970,Juan Cuadrado
2897161,287700,Mohamed Fares,283735,Mattia Zaccagni
2897161,19447,Giampaolo Pazzini,21748,Alessio Cerci
2897161,167741,Mattia Valoti,109598,Thomas Heurtaux
2897158,203412,Andreas Cornelius,199258,Andrea Petagna
2897158,80351,Josip Ilicic,85825,Jasmin Kurtic
2897158,133179,Marten de Roon,199248,Bryan Cristante
2897159,291266,Godfred Donsah,44834,Andrea Poli
2897159,140206,Ladislav Krejci,144779,Saphir Taïder
2897159,39099,Rodrigo Palacio,130360,Simone Verdi
2897160,160736,Noë Dussenne,129505,Marcello Trotta
2897160,278578,Andrea Nalini,205809,Marcus Rohdén
2897160,30853,Mariano Izco,96853,Adrian Stoian
2897162,149729,João Mário,40372,Borja Valero
2897162,197471,Roberto Gagliardini,156617,Marcelo Brozovic
2897162,37418,Éder,68863,Mauro Icardi
2897164,140804,Jordan Lukaku,289065,Simone Palombi
2897164,239802,Adam Marusic,19694,Dusan Basta
2897164,37834,Felipe Caicedo,61449,Senad Lulic
2897165,241527,Federico Bonazzoli,146752,Gianluca Caprari
2897165,225873,Karol Linetty,123742,Gastón Ramírez
2897165,94307,Filip Djuricic,129588,Dennis Praet
2897166,35747,Simone Missiroli,216179,Stefano Sensi
2897166,102470,Antonino Ragusa,165895,Matteo Politano
2897166,40660,Alessandro Matri,119115,Diego Falcinelli
2897167,255744,Samir Caetano,129893,Molla Wagué
2897167,245072,Stipe Perica,182893,Seko Fofana
2897167,21905,Valon Behrami,255901,Rodrigo de Paul
2897168,208690,George Puscas,35743,Fabio Ceravolo
2897168,85393,Nicolas Viola,244061,Lorenzo Del Pinto
2897168,65635,Karamoko Cissé,189340,Gianluca Di Chiara
2897172,28855,Raffaele Palladino,45287,Adel Taarabt
2897172,230058,Ricardo Centurión,67639,Andrey Galabinov
2897172,130394,Gianluca Lapadula,12563,Goran Pandev
2897175,94529,Stephan El Shaarawy,163222,Grégoire Defrel
2897175,341647,Cengiz Ünder,5947,Daniele De Rossi
2897175,315850,Marco Tumminello,54984,Diego Perotti
2897177,340070,Simone Edera,338425,Álex Berenguer
2897177,145581,Afriyie Acquah,75942,Tomás Rincón
2897177,173859,Davide Zappacosta,59340,Iago Falque
2897169,24606,Bostjan Cesar,5970,Dario Dainelli
2897169,205677,Luca Garritano,163683,Manuel Pucciarelli
2897169,5928,Sergio Pellissier,159337,Roberto Inglese
2897170,56513,Oliver Kragl,96853,Adrian Stoian
2897170,291400,Giovanni Crociata,73926,Davide Faraoni
2897170,194549,Simy,129505,Marcello Trotta
2897171,329723,Gil Dias,126687,Valentin Eysseric
2897171,230457,Bruno Gaspar,4,Nenad Tomović
2897171,124902,Khouma Babacar,201040,Marco Benassi
2897173,26721,Lucas Biglia,126414,Hakan Calhanoglu
2897173,36371,Nikola Kalinic,265078,Patrick Cutrone
2897173,45565,Luca Antonelli,96754,Fabio Borini
2897174,126422,Allan,38593,Marek Hamsik
2897174,355501,Amadou Diawara,102017,Jorginho
2897174,317482,Marko Rog,181136,Piotr Zielinski
2897176,23366,Eros Schiavon,110338,Luca Mora
2897176,83458,Mirco Antenucci,331401,Manuel Lazzari
2897176,167895,Luca Rizzo,30638,Sergio Floccari
2897184,206050,Paulo Dybala,75615,Douglas Costa
2897184,197300,Federico Bernardeschi,167859,Stefano Sturaro
2897184,354362,Rodrigo Bentancur,34572,Mario Mandzukic
2897183,156617,Marcelo Brozovic,149729,João Mário
2897183,143812,Matías Vecino,40372,Borja Valero
2897183,37418,Éder,25488,Antonio Candreva
2897178,85825,Jasmin Kurtic,80351,Josip Ilicic
2897178,199258,Andrea Petagna,203412,Andreas Cornelius
2897178,275303,Hans Hateboer,273132,Robin Gosens
2897181,98888,Artur Ionita,29962,Daniele Dessena
2897181,167796,Paolo Faragò,129129,João Pedro
2897181,83877,Diego Farias,55801,Marco Sau
2897182,121756,Rômulo,60599,Samuel Souprayen
2897182,364135,Moise Kean,197491,Alex Ferrari
2897182,167741,Mattia Valoti,115507,Bruno Zuculini
2897187,22673,Emil Hallfredsson,319160,Jakub Jankto
2897187,336960,Giuseppe Pezzella,255744,Samir Caetano
2897187,261611,Ali Adnan,26263,Maxi López
2897185,195810,Bastos,225335,Wallace
2897185,140804,Jordan Lukaku,61449,Senad Lulic
2897185,457931,Luiz Felipe,44420,Stefan Radu
2897179,139173,Achraf Lazaar,99232,Marco D'Alessandro
2897179,208690,George Puscas,62735,Pietro Iemmello
2897179,244061,Lorenzo Del Pinto,159902,Amato Ciciretti
2897180,56830,Sebastien De Maio,22140,Domenico Maietta
2897180,140206,Ladislav Krejci,88683,Mattia Destro
2897180,256358,Bruno Petkovic,39099,Rodrigo Palacio
2923965,146752,Gianluca Caprari,22328,Fabio Quagliarella
2923965,171399,Nicola Murru,39799,Ivan Strinic
2923965,16120,Édgar Barreto,129588,Dennis Praet
2897189,102423,Leandro Cabrera,159288,Arlind Ajeti
2897189,73926,Davide Faraoni,205809,Marcus Rohdén
2897189,315850,Marco Tumminello,163639,Federico Ceccherini
2897190,329723,Gil Dias,201040,Marco Benassi
2897190,149752,Vitor Hugo,29316,Cyril Théréau
2897190,126687,Valentin Eysseric,341092,Federico Chiesa
2897194,242086,Patrik Schick,41982,Radja Nainggolan
2897194,341705,Gerson,341647,Cengiz Ünder
2897194,51046,Héctor Moreno,104752,Konstantinos Manolas
2897195,184894,Alfred Duncan,226025,Luca Mazzitelli
2897195,102470,Antonino Ragusa,165895,Matteo Politano
2897195,40660,Alessandro Matri,7093,Francesco Magnanelli
2897192,126414,Hakan Calhanoglu,57280,Giacomo Bonaventura
2897192,265078,Patrick Cutrone,111961,Suso
2897192,265088,Manuel Locatelli,36371,Nikola Kalinic
2897193,84835,Emanuele Giaccherini,133964,Lorenzo Insigne
2897193,400485,Adam Ounas,61253,José Callejón
2897193,317482,Marko Rog,126422,Allan
2897196,83458,Mirco Antenucci,68306,Alberto Paloschi
2897196,200194,Federico Mattiello,197743,Filippo Costa
2897196,241527,Federico Bonazzoli,261095,Sauli Väisänen
2897197,255473,Samuel Gustafson,134883,Daniele Baselli
2897197,334222,Lucas Boyé,157501,M'Baye Niang
2897197,340070,Simone Edera,59340,Iago Falque
2897188,16868,Alessandro Gamberini,28020,Massimo Gobbi
2897188,324282,Fabio Depaoli,37295,Perparim Hetemaj
2897188,163683,Manuel Pucciarelli,26105,Valter Birsa
2897191,364133,Pietro Pellegri,230058,Ricardo Centurión
2897191,160471,Petar Brlek,99327,Isaac Cofie
2897191,30782,Santiago Gentiletti,51186,Nicolás Spolli
2897200,144779,Saphir Taïder,44834,Andrea Poli
2897200,39099,Rodrigo Palacio,38607,Federico Di Francesco
2897200,401935,Orji Okwonkwo,256358,Bruno Petkovic
2897199,238981,Vittorio Parigini,139173,Achraf Lazaar
2897199,55751,Samuel Armenteros,33763,Massimo Coda
2897198,264514,Luca Vido,199258,Andrea Petagna
2897198,368482,Riccardo Orsolini,20005,Papu Gómez
2897198,315853,Alessandro Bastoni,34198,Andrea Masiello
2897201,99235,Niccolò Giannetti,64793,Leonardo Pavoletti
2897201,167796,Paolo Faragò,56703,Simone Padoin
2897201,55801,Marco Sau,255942,Nicolò Barella
2897202,34239,Aleandro Rosi,160471,Petar Brlek
2897202,45287,Adel Taarabt,70411,Darko Lazovic
2897202,22210,Luca Rigoni,28855,Raffaele Palladino
2897203,364135,Moise Kean,19447,Giampaolo Pazzini
2897203,283735,Mattia Zaccagni,167741,Mattia Valoti
2897203,74956,Marcel Büchel,110931,Marco Fossati
2897204,44162,Miralem Pjanic,206050,Paulo Dybala
2897204,197300,Federico Bernardeschi,91970,Juan Cuadrado
2897204,2865,Stephan Lichtsteiner,167859,Stefano Sturaro
2897205,239802,Adam Marusic,195810,Bastos
2897205,289061,Alessandro Murgia,111196,Stefan de Vrij
2897205,140804,Jordan Lukaku,266302,Sergej Milinkovic-Savic
2897206,111961,Suso,36371,Nikola Kalinic
2897206,57280,Giacomo Bonaventura,126414,Hakan Calhanoglu
2897206,265088,Manuel Locatelli,26721,Lucas Biglia
2897207,86793,Gabriele Angella,32816,Danilo
2897207,319160,Jakub Jankto,22673,Emil Hallfredsson
2897207,261611,Ali Adnan,336960,Giuseppe Pezzella
2897214,163222,Grégoire Defrel,28396,Edin Dzeko
2897214,51046,Héctor Moreno,46156,Aleksandar Kolarov
2897214,148751,Bruno Peres,130365,Alessandro Florenzi
2897217,261095,Sauli Väisänen,17127,Felipe
2897217,167895,Luca Rizzo,110338,Luca Mora
2897217,68306,Alberto Paloschi,5825,Marco Borriello
2897213,197300,Federico Bernardeschi,91970,Juan Cuadrado
2897213,354362,Rodrigo Bentancur,33923,Blaise Matuidi
2897213,39153,Gonzalo Higuaín,34572,Mario Mandzukic
2897215,162961,Valerio Verre,123742,Gastón Ramírez
2897215,76077,Ricardo Álvarez,129588,Dennis Praet
2897215,84442,Leonardo Capezzi,318077,Lucas Torreira
2897208,33218,Luca Cigarini,29962,Daniele Dessena
2897208,167796,Paolo Faragò,56703,Simone Padoin
2897208,21861,Andrea Cossu,255942,Nicolò Barella
2897209,194549,Simy,315850,Marco Tumminello
2897209,73926,Davide Faraoni,164108,Bruno Martella
2897209,278578,Andrea Nalini,96853,Adrian Stoian
2897211,21748,Alessio Cerci,60599,Samuel Souprayen
2897211,364135,Moise Kean,283735,Mattia Zaccagni
2897211,280239,Seung-woo Lee,167741,Mattia Valoti
2897212,37418,Éder,25488,Antonio Candreva
2897212,324804,Yann Karamoh,40372,Borja Valero
2897212,149729,João Mário,156617,Marcelo Brozovic
2897216,216179,Stefano Sensi,184894,Alfred Duncan
2897216,119115,Diego Falcinelli,40660,Alessandro Matri
2897216,22186,Davide Biondini,177843,Domenico Berardi
2897210,124902,Khouma Babacar,282388,Giovanni Simeone
2897210,179757,Maximiliano Olivera,124555,Cristiano Biraghi
2897210,126687,Valentin Eysseric,29316,Cyril Théréau
2897227,182893,Seko Fofana,272261,Antonin Barak
2897227,316111,Andrija Balic,21905,Valon Behrami
2897227,261611,Ali Adnan,255744,Samir Caetano
2897221,67639,Andrey Galabinov,364133,Pietro Pellegri
2897221,70411,Darko Lazovic,34239,Aleandro Rosi
2897221,12563,Goran Pandev,199927,Davide Biraschi
2897224,317482,Marko Rog,61253,José Callejón
2897224,400485,Adam Ounas,126422,Allan
2897224,87884,Mário Rui,126656,Faouzi Ghoulam
2897219,199633,Raman Chibsah,139634,Ledian Memushaj
2897219,238981,Vittorio Parigini,240349,Cristiano Lombardi
2897219,139173,Achraf Lazaar,85393,Nicolas Viola
2897220,324282,Fabio Depaoli,4,Nenad Tomović
2897220,24606,Bostjan Cesar,16868,Alessandro Gamberini
2897220,289510,Samuel Bastien,26105,Valter Birsa
2897222,457931,Luiz Felipe,111196,Stefan de Vrij
2897222,33706,Nani,128220,Luis Alberto
2897222,67864,Maurício,44420,Stefan Radu
2897225,68306,Alberto Paloschi,5825,Marco Borriello
2897225,167895,Luca Rizzo,110338,Luca Mora
2897225,200194,Federico Mattiello,197743,Filippo Costa
2897226,55854,Cristian Ansaldi,33571,Lorenzo De Silvestri
2897226,334222,Lucas Boyé,157501,M'Baye Niang
2897226,255473,Samuel Gustafson,59340,Iago Falque
2897223,265078,Patrick Cutrone,36371,Nikola Kalinic
2897223,57280,Giacomo Bonaventura,96754,Fabio Borini
2897218,80351,Josip Ilicic,203412,Andreas Cornelius
2897218,199258,Andrea Petagna,85825,Jasmin Kurtic
2897218,133179,Marten de Roon,199248,Bryan Cristante
2897234,197300,Federico Bernardeschi,75615,Douglas Costa
2897234,206050,Paulo Dybala,29401,Sami Khedira
2897234,167859,Stefano Sturaro,2865,Stephan Lichtsteiner
2897235,45314,Federico Fazio,104752,Konstantinos Manolas
2897235,341647,Cengiz Ünder,130365,Alessandro Florenzi
2897235,341705,Gerson,286297,Lorenzo Pellegrini
2897231,149752,Vitor Hugo,201040,Marco Benassi
2897231,126687,Valentin Eysseric,341092,Federico Chiesa
2897231,51226,Carlos Sánchez,29316,Cyril Théréau
2897228,144779,Saphir Taïder,44834,Andrea Poli
2897228,56830,Sebastien De Maio,286949,Adam Masina
2897228,24977,Vasilios Torosidis,207715,Ibrahima Mbaye
2897229,167796,Paolo Faragò,45548,Gregory van der Wiel
2897229,84467,Rafael,12907,Alessio Cragno
2897229,55801,Marco Sau,98888,Artur Ionita
2897230,278578,Andrea Nalini,129505,Marcello Trotta
2897230,73926,Davide Faraoni,96853,Adrian Stoian
2897230,46413,Ante Budimir,194549,Simy
2897236,146752,Gianluca Caprari,123742,Gastón Ramírez
2897236,225873,Karol Linetty,162961,Valerio Verre
2897236,208167,Dawid Kownacki,73794,Duván Zapata
2897237,119115,Diego Falcinelli,40660,Alessandro Matri
2897237,216179,Stefano Sensi,7093,Francesco Magnanelli
2897237,298975,Pol Lirola,57643,Marcello Gazzola
2897233,182712,João Cancelo,25488,Antonio Candreva
2897233,37418,Éder,40372,Borja Valero
2897233,84344,Davide Santon,68863,Mauro Icardi
2897232,364135,Moise Kean,167741,Mattia Valoti
2897232,256361,Daniele Verde,21748,Alessio Cerci
2897232,74956,Marcel Büchel,140757,Daniel Bessa
2897244,123742,Gastón Ramírez,22328,Fabio Quagliarella
2897244,171399,Nicola Murru,39799,Ivan Strinic
2897244,208167,Dawid Kownacki,146752,Gianluca Caprari
2897243,181136,Piotr Zielinski,38593,Marek Hamsik
2897243,317482,Marko Rog,126422,Allan
2897243,400485,Adam Ounas,133964,Lorenzo Insigne
2897240,5928,Sergio Pellissier,163683,Manuel Pucciarelli
2897240,210363,Mariusz Stepinski,159337,Roberto Inglese
2897238,203412,Andreas Cornelius,199248,Bryan Cristante
