,player_name,season,market_value
17313,Maj Roric,2018,100 Tsd. €
17314,Andrea Romanò,2018,50 Tsd. €
17315,Tommaso Brignoli,2018,50 Tsd. €
17316,Antonio Candreva,2018,"5,00 Mio. €"
17317,Ivan Perisic,2018,"30,00 Mio. €"
17318,Kwadwo Asamoah,2018,"13,00 Mio. €"
17319,Xian Emmers,2018,"1,00 Mio. €"
17320,Yann Karamoh,2018,"10,00 Mio. €"
17321,Matteo Politano,2018,"30,00 Mio. €"
17322,Axel Bakayoko,2018,"1,75 Mio. €"
17323,Davide Merola,2018,500 Tsd. €
17324,Rigoberto Rivas,2018,200 Tsd. €
17325,Matteo Rover,2018,100 Tsd. €
17326,Vincenzo Tommasone,2018,75 Tsd. €
17327,Moussa Souare,2018,25 Tsd. €
17328,Mauro Icardi,2018,"80,00 Mio. €"
17329,Lautaro Martínez,2018,"30,00 Mio. €"
17330,Keita Baldé,2018,"25,00 Mio. €"
17331,Andrea Pinamonti,2018,"10,00 Mio. €"
17332,Facundo Colidio,2018,"3,00 Mio. €"
17333,Eddie Salcedo,2018,"2,00 Mio. €"
17334,Rey Manaj,2018,"1,50 Mio. €"
17335,Samuele Longo,2018,"1,00 Mio. €"
17336,Andrea Adorante,2018,125 Tsd. €
17337,Sebastiano Esposito,2018,-
17338,Lukasz Skorupski,2018,"7,00 Mio. €"
17339,Angelo da Costa,2018,200 Tsd. €
17340,Antonio Santurro,2018,100 Tsd. €
17341,Mouhamadou Sarr,2018,100 Tsd. €
17342,Caio Vinicius Pirana,2018,75 Tsd. €
17343,Federico Ravaglia,2018,50 Tsd. €
17344,Lyanco,2018,"8,00 Mio. €"
17345,Filip Helander,2018,"2,00 Mio. €"
17346,Alex Ferrari,2018,"1,50 Mio. €"
17347,Sebastien De Maio,2018,"1,00 Mio. €"
17348,Giancarlo González,2018,"1,00 Mio. €"
17349,Danilo,2018,800 Tsd. €
17350,Gabriele Corbo,2018,800 Tsd. €
17351,Nehuén Paz,2018,400 Tsd. €
17352,Fabrizio Brignani,2018,125 Tsd. €
17353,Mitchell Dijks,2018,"2,00 Mio. €"
17354,Ibrahima Mbaye,2018,"3,00 Mio. €"
17355,Emil Krafth,2018,"2,50 Mio. €"
17356,Federico Mattiello,2018,"2,50 Mio. €"
17357,Arturo Calabresi,2018,"1,80 Mio. €"
17358,Hamza El Kaouakibi,2018,100 Tsd. €
17359,Erick Pulgar,2018,"10,00 Mio. €"
17360,Ádám Nagy,2018,"2,00 Mio. €"
17361,Lorenzo Crisetig,2018,800 Tsd. €
17362,Godfred Donsah,2018,"7,00 Mio. €"
17363,Mattias Svanberg,2018,"4,00 Mio. €"
17364,Andrea Poli,2018,"3,00 Mio. €"
17365,Blerim Dzemaili,2018,"1,00 Mio. €"
17366,Kingsley Michael,2018,"1,00 Mio. €"
17367,Luca Rizzo,2018,800 Tsd. €
17368,Juan Valencia,2018,300 Tsd. €
17369,Mattia Cozzari,2018,75 Tsd. €
17370,Giordano Trovade,2018,75 Tsd. €
17371,Ladislav Krejci,2018,"2,75 Mio. €"
17372,Roberto Soriano,2018,"7,00 Mio. €"
17373,César Falletti,2018,"2,00 Mio. €"
17374,Nicola Sansone,2018,"7,50 Mio. €"
17375,Andrea Vassallo,2018,150 Tsd. €
17376,Riccardo Orsolini,2018,"15,00 Mio. €"
17377,Simone Edera,2018,"1,00 Mio. €"
17378,Orji Okwonkwo,2018,"1,00 Mio. €"
17379,Aaron Mattia Tabacchi,2018,25 Tsd. €
17380,Federico Santander,2018,"6,00 Mio. €"
17381,Felipe Avenatti,2018,"5,00 Mio. €"
17382,Mattia Destro,2018,"3,50 Mio. €"
17383,Diego Falcinelli,2018,"3,00 Mio. €"
17384,Rodrigo Palacio,2018,500 Tsd. €
17385,Simone Rossetti,2018,150 Tsd. €
17386,Wojciech Szczesny,2018,"35,00 Mio. €"
17387,Emil Audero,2018,"15,00 Mio. €"
17388,Mattia Perin,2018,"13,00 Mio. €"
17389,Carlo Pinsoglio,2018,500 Tsd. €
17390,Laurentiu Branescu,2018,300 Tsd. €
17391,Mattia Del Favero,2018,100 Tsd. €
17392,Leonardo Bonucci,2018,"28,00 Mio. €"
17393,Daniele Rugani,2018,"22,00 Mio. €"
17394,Medhi Benatia,2018,"9,00 Mio. €"
17395,Giorgio Chiellini,2018,"7,50 Mio. €"
17396,Martín Cáceres,2018,"1,50 Mio. €"
17397,Andrea Barzagli,2018,"1,00 Mio. €"
17398,Luca Marrone,2018,800 Tsd. €
17399,Dario Del Fabro,2018,350 Tsd. €
17400,Stefano Pellizzari,2018,100 Tsd. €
17401,Luca Coccolo,2018,50 Tsd. €
17402,Paolo Gozzi,2018,-
17403,Alex Sandro,2018,"45,00 Mio. €"
17404,Leonardo Spinazzola,2018,"15,00 Mio. €"
17405,Rogério,2018,"10,00 Mio. €"
17406,João Cancelo,2018,"55,00 Mio. €"
17407,Mattia De Sciglio,2018,"14,00 Mio. €"
17408,Francesco Pezziardi,2018,50 Tsd. €
17409,Emre Can,2018,"40,00 Mio. €"
17410,Daouda Peeters,2018,50 Tsd. €
17411,Miralem Pjanic,2018,"70,00 Mio. €"
17412,Rodrigo Bentancur,2018,"35,00 Mio. €"
17413,Blaise Matuidi,2018,"22,00 Mio. €"
17414,Stefano Sturaro,2018,"10,00 Mio. €"
17415,Sami Khedira,2018,"7,00 Mio. €"
17416,Manolo Portanova,2018,800 Tsd. €
17417,Hans Nicolussi Caviglia,2018,500 Tsd. €
17418,Matheus Pereira,2018,450 Tsd. €
17419,Grigoris Kastanos,2018,400 Tsd. €
17420,Simone Muratore,2018,125 Tsd. €
17421,Nicolò Fagioli,2018,-
17422,Juan Cuadrado,2018,"18,00 Mio. €"
17423,Nicola Mosti,2018,250 Tsd. €
17424,Marko Pjaca,2018,"10,00 Mio. €"
17425,Stephy Mavididi,2018,550 Tsd. €
17426,Federico Bernardeschi,2018,"45,00 Mio. €"
17427,Douglas Costa,2018,"38,00 Mio. €"
17428,Riccardo Orsolini,2018,"15,00 Mio. €"
17429,Luca Clemenza,2018,750 Tsd. €
17430,Paulo Dybala,2018,"85,00 Mio. €"
17431,Stefano Beltrame,2018,600 Tsd. €
17432,Giorgio Siani,2018,75 Tsd. €
17433,Cristiano Ronaldo,2018,"90,00 Mio. €"
17434,Moise Kean,2018,"40,00 Mio. €"
17435,Gonzalo Higuaín,2018,"35,00 Mio. €"
17436,Mario Mandzukic,2018,"18,00 Mio. €"
17437,Alberto Cerri,2018,"6,00 Mio. €"
17438,Andrea Favilli,2018,"6,00 Mio. €"
17439,Leonardo Mancuso,2018,"2,50 Mio. €"
17440,Eric Lanini,2018,300 Tsd. €
17441,Stefano Padovan,2018,175 Tsd. €
17442,Alhassane Soumah,2018,150 Tsd. €
17443,Davide Cais,2018,125 Tsd. €
17444,Pablo Moreno,2018,-
17445,Marco Sportiello,2018,"4,00 Mio. €"
17446,Francesco Bardi,2018,800 Tsd. €
17447,Alessandro Iacobucci,2018,400 Tsd. €
17448,Giuseppe Marcianò,2018,50 Tsd. €
17449,Pier Paolo Salvati,2018,-
17450,Edoardo Goldaniga,2018,"2,00 Mio. €"
17451,Lorenzo Ariaudo,2018,"1,00 Mio. €"
17452,Emanuele Terranova,2018,800 Tsd. €
17453,Bartosz Salamon,2018,800 Tsd. €
17454,Luka Krajnc,2018,800 Tsd. €
17455,Marco Capuano,2018,700 Tsd. €
17456,Nicolò Brighenti,2018,500 Tsd. €
17457,Stefan Simic,2018,500 Tsd. €
17458,Andrea Beghetto,2018,"2,00 Mio. €"
17459,Cristian Molinaro,2018,300 Tsd. €
17460,Francesco Zampano,2018,"1,50 Mio. €"
17461,Paolo Ghiglione,2018,"1,00 Mio. €"
17462,Federico Viviani,2018,"3,00 Mio. €"
17463,Raffaele Maiello,2018,"1,20 Mio. €"
17464,Lorenzo Crisetig,2018,800 Tsd. €
17465,Francesco Cassata,2018,"3,50 Mio. €"
17466,Luca Valzania,2018,"1,70 Mio. €"
17467,Raman Chibsah,2018,"1,50 Mio. €"
17468,Mirko Gori,2018,"1,10 Mio. €"
17469,Emil Hallfredsson,2018,500 Tsd. €
17470,Paolo Sammarco,2018,200 Tsd. €
17471,Emmanuel Besea,2018,200 Tsd. €
17472,Andrea Errico,2018,75 Tsd. €
17473,Alessandro Gori,2018,25 Tsd. €
17474,Francesco Verde,2018,75 Tsd. €
17475,Danilo Soddimo,2018,400 Tsd. €
17476,Luca Matarese,2018,200 Tsd. €
17477,Joel Campbell,2018,"2,50 Mio. €"
17478,Luca Paganini,2018,"1,50 Mio. €"
17479,Andrea Pinamonti,2018,"10,00 Mio. €"
17480,Camillo Ciano,2018,"3,00 Mio. €"
17481,Joaquín Ardaiz,2018,"1,25 Mio. €"
17482,Federico Dionisi,2018,"1,00 Mio. €"
17483,Marcello Trotta,2018,"1,00 Mio. €"
17484,Stipe Perica,2018,"1,00 Mio. €"
17485,Daniel Ciofani,2018,700 Tsd. €
17486,Nicola Citro,2018,400 Tsd. €
17487,Rai Vloet,2018,350 Tsd. €
17488,Michele Volpe,2018,200 Tsd. €
17489,Alex Meret,2018,"25,00 Mio. €"
17490,Luigi Sepe,2018,"5,00 Mio. €"
17491,David Ospina,2018,"4,00 Mio. €"
17492,Orestis Karnezis,2018,"1,50 Mio. €"
17493,Nikita Contini,2018,200 Tsd. €
17494,Davide Marfella,2018,100 Tsd. €
17495,Maurizio Schaeper,2018,50 Tsd. €
17496,Alessandro D'Andrea,2018,50 Tsd. €
17497,João Pedro Piai,2018,-
17498,Antonio Pio Daniele,2018,-
17499,Kalidou Koulibaly,2018,"75,00 Mio. €"
17500,Nikola Maksimovic,2018,"17,00 Mio. €"
17501,Lorenzo Tonelli,2018,"7,00 Mio. €"
17502,Raúl Albiol,2018,"5,00 Mio. €"
17503,Vlad Chiriches,2018,"4,50 Mio. €"
17504,Sebastiano Luperto,2018,"4,00 Mio. €"
17505,Igor Lasicki,2018,400 Tsd. €
17506,Faouzi Ghoulam,2018,"23,00 Mio. €"
17507,Mário Rui,2018,"12,00 Mio. €"
17508,Armando Anastasio,2018,250 Tsd. €
17509,Luigi D'Ignazio,2018,75 Tsd. €
17510,Elseid Hysaj,2018,"23,00 Mio. €"
17511,Kévin Malcuit,2018,"16,00 Mio. €"
17512,Pio Schiavi,2018,75 Tsd. €
17513,Allan,2018,"60,00 Mio. €"
17514,Amadou Diawara,2018,"15,00 Mio. €"
17515,Alberto Grassi,2018,"7,00 Mio. €"
17516,Luca Palmiero,2018,"1,80 Mio. €"
17517,Umberto Otranto,2018,50 Tsd. €
17518,Fabián Ruiz,2018,"50,00 Mio. €"
17519,Piotr Zielinski,2018,"40,00 Mio. €"
17520,Marek Hamsik,2018,"22,00 Mio. €"
17521,Marko Rog,2018,"6,00 Mio. €"
17522,Zinédine Machach,2018,700 Tsd. €
17523,Mario Prezioso,2018,250 Tsd. €
17524,Antonio Romano,2018,200 Tsd. €
17525,Karim Zedadka,2018,100 Tsd. €
17526,Simone Verdi,2018,"23,00 Mio. €"
17527,Gianluca Gaetano,2018,800 Tsd. €
17528,Lorenzo Insigne,2018,"65,00 Mio. €"
17529,Amin Younes,2018,"8,00 Mio. €"
17530,Leandrinho,2018,500 Tsd. €
17531,Alessio Zerbin,2018,150 Tsd. €
17532,Raffaele Russo,2018,50 Tsd. €
17533,José Callejón,2018,"20,00 Mio. €"
17534,Adam Ounas,2018,"10,00 Mio. €"
17535,Roberto Insigne,2018,"1,60 Mio. €"
17536,Amato Ciciretti,2018,"1,50 Mio. €"
17537,Alfredo Bifulco,2018,400 Tsd. €
17538,Dries Mertens,2018,"25,00 Mio. €"
17539,Arkadiusz Milik,2018,"40,00 Mio. €"
17540,Roberto Inglese,2018,"15,00 Mio. €"
17541,Carlos Vinícius,2018,"7,00 Mio. €"
17542,Gennaro Tutino,2018,"2,50 Mio. €"
17543,Ionut Radu,2018,"15,00 Mio. €"
17544,Jandrei,2018,"2,00 Mio. €"
17545,Lukas Zima,2018,400 Tsd. €
17546,Federico Marchetti,2018,300 Tsd. €
17547,Rok Vodisek,2018,300 Tsd. €
17548,Marco Albertoni,2018,175 Tsd. €
17549,Alessio Rollandi,2018,50 Tsd. €
17550,Alessandro Russo,2018,-
17551,Cristian Romero,2018,"15,00 Mio. €"
17552,Davide Biraschi,2018,"4,50 Mio. €"
17553,Lisandro López,2018,"2,50 Mio. €"
17554,Ervin Zukanovic,2018,"1,50 Mio. €"
17555,Koray Günter,2018,"1,00 Mio. €"
17556,Jawad El Yamiq,2018,800 Tsd. €
17557,Luca Rossettini,2018,500 Tsd. €
17558,Marcos Curado,2018,500 Tsd. €
17559,Nicolás Spolli,2018,250 Tsd. €
17560,Luigi Carillo,2018,100 Tsd. €
17561,Marco Soprano,2018,100 Tsd. €
17562,Giorgio Altare,2018,75 Tsd. €
17563,Fallou Njie,2018,50 Tsd. €
17564,Gianni Palmese,2018,25 Tsd. €
17565,Domenico Criscito,2018,"4,00 Mio. €"
17566,Giuseppe Pezzella,2018,"3,00 Mio. €"
17567,Pedro Pereira,2018,"2,00 Mio. €"
17568,Paolo Ghiglione,2018,"1,00 Mio. €"
17569,Ivan Lakicevic,2018,500 Tsd. €
17570,Antonio Candela,2018,500 Tsd. €
17571,Federico Valietti,2018,400 Tsd. €
17572,Mario Ierardi,2018,150 Tsd. €
17573,Massimo Tazzer,2018,100 Tsd. €
17574,Luca Mazzitelli,2018,"3,50 Mio. €"
17575,Ivan Radovanovic,2018,"3,00 Mio. €"
17576,Sandro,2018,"2,00 Mio. €"
17577,Miguel Veloso,2018,"1,00 Mio. €"
17578,Esteban Rolón,2018,"1,00 Mio. €"
17579,Lorenzo Callegari,2018,300 Tsd. €
17580,Davide Sibilia,2018,100 Tsd. €
17581,Nicolò Rovella,2018,-
17582,Stefano Sturaro,2018,"10,00 Mio. €"
17583,Lukas Lerager,2018,"6,00 Mio. €"
17584,Daniel Bessa,2018,"4,50 Mio. €"
17585,Oscar Hiljemark,2018,"3,00 Mio. €"
17586,Rômulo,2018,"2,50 Mio. €"
17587,Stephane Omeonga,2018,"1,80 Mio. €"
17588,Mattia Zennaro,2018,"1,50 Mio. €"
17589,Filip Jagiello,2018,"1,50 Mio. €"
17590,Petar Brlek,2018,"1,25 Mio. €"
17591,András Schäfer,2018,400 Tsd. €
17592,Alessandro Quaini,2018,150 Tsd. €
17593,Michele Bruzzo,2018,100 Tsd. €
17594,Mariano Bernardini,2018,75 Tsd. €
17595,Darko Lazovic,2018,"3,00 Mio. €"
17596,Iuri Medeiros,2018,"4,50 Mio. €"
17597,Nicola Dalmonte,2018,"1,00 Mio. €"
17598,Thomas Rodríguez,2018,750 Tsd. €
17599,Luca Zanimacchia,2018,275 Tsd. €
17600,Michele Emmausso,2018,75 Tsd. €
17601,Goran Pandev,2018,400 Tsd. €
17602,Kevin Piscopo,2018,225 Tsd. €
17603,Krzysztof Piatek,2018,"40,00 Mio. €"
17604,Christian Kouamé,2018,"15,00 Mio. €"
17605,Antonio Sanabria,2018,"9,00 Mio. €"
17606,Andrea Favilli,2018,"6,00 Mio. €"
17607,Gianluca Lapadula,2018,"5,00 Mio. €"
17608,Claudio Spinelli,2018,"3,00 Mio. €"
17609,Eddie Salcedo,2018,"2,00 Mio. €"
17610,Raúl Asencio,2018,800 Tsd. €
17611,Franco Ferrari,2018,250 Tsd. €
17612,Luigi Sepe,2018,"5,00 Mio. €"
17613,Gabriel Brazão,2018,"2,00 Mio. €"
17614,Pierluigi Frattali,2018,300 Tsd. €
17615,Michele Nardi,2018,250 Tsd. €
17616,Andrea Dini,2018,200 Tsd. €
17617,Fabrizio Bagheria,2018,25 Tsd. €
17618,Alessandro Bastoni,2018,"15,00 Mio. €"
17619,Riccardo Gagliolo,2018,"3,00 Mio. €"
17620,Bruno Alves,2018,"1,00 Mio. €"
17621,Simone Iacoponi,2018,"1,00 Mio. €"
17622,Francisco Sierralta,2018,400 Tsd. €
17623,Alessandro Minelli,2018,225 Tsd. €
17624,Stefano Scognamillo,2018,150 Tsd. €
17625,Valerio Di Cesare,2018,100 Tsd. €
17626,Lorenzo Saporetti,2018,100 Tsd. €
17627,Riccardo Santovito,2018,50 Tsd. €
17628,Emmanuele Matino,2018,50 Tsd. €
17629,Andrea Di Maggio,2018,50 Tsd. €
17630,Federico Dimarco,2018,"5,00 Mio. €"
17631,Massimo Gobbi,2018,300 Tsd. €
17632,Juan Ramos,2018,250 Tsd. €
17633,Giacomo Ricci,2018,125 Tsd. €
17634,Cristian Cauz,2018,125 Tsd. €
17635,Giovanni Pinto,2018,100 Tsd. €
17636,Marcello Gazzola,2018,300 Tsd. €
17637,Lorenzo Adorni,2018,75 Tsd. €
17638,Yves Kouadio,2018,75 Tsd. €
17639,Alberto Grassi,2018,"7,00 Mio. €"
17640,Leo Stulac,2018,"2,30 Mio. €"
17641,Matteo Scozzarella,2018,800 Tsd. €
17642,Antonio Junior Vacca,2018,375 Tsd. €
17643,Juraj Kucka,2018,"5,00 Mio. €"
17644,José Machín,2018,"1,60 Mio. €"
17645,Alessandro Deiola,2018,"1,20 Mio. €"
17646,Antonino Barillà,2018,"1,00 Mio. €"
17647,Jacopo Dezi,2018,"1,00 Mio. €"
17648,Manuel Scavone,2018,600 Tsd. €
17649,Luca Rigoni,2018,500 Tsd. €
17650,Abdou Diakhate,2018,400 Tsd. €
17651,Luigi Scaglia,2018,300 Tsd. €
17652,Lorenzo Simonetti,2018,200 Tsd. €
17653,Giuseppe Carriero,2018,200 Tsd. €
17654,Gianni Munari,2018,100 Tsd. €
17655,Francesco Giorno,2018,100 Tsd. €
17656,Vincenzo Mustacciolo,2018,75 Tsd. €
17657,Drissa Camara,2018,-
17658,Alessio Da Cruz,2018,"1,50 Mio. €"
17659,Marco Frediani,2018,200 Tsd. €
17660,Gervinho,2018,"9,00 Mio. €"
17661,Antonio Di Gaudio,2018,"1,40 Mio. €"
17662,Nicolás Schiappacasse,2018,"1,00 Mio. €"
17663,Francesco Golfo,2018,275 Tsd. €
17664,Sebastiano Longo,2018,100 Tsd. €
17665,Jonathan Biabiany,2018,"1,50 Mio. €"
17666,Amato Ciciretti,2018,"1,50 Mio. €"
17667,Mattia Sprocati,2018,"1,50 Mio. €"
17668,Luca Siligardi,2018,800 Tsd. €
17669,Yves Baraye,2018,700 Tsd. €
17670,Cristian Galano,2018,400 Tsd. €
17671,Davide Mastaj,2018,50 Tsd. €
17672,Federico Pelle,2018,25 Tsd. €
17673,Roberto Inglese,2018,"15,00 Mio. €"
17674,Fabio Ceravolo,2018,"1,50 Mio. €"
17675,Manuel Nocciolini,2018,400 Tsd. €
17676,Francesco Galuppini,2018,250 Tsd. €
17677,Matteo Luigi Brunori,2018,250 Tsd. €
17678,Emanuele Calaiò,2018,200 Tsd. €
17679,Facundo Lescano,2018,175 Tsd. €
17680,Carl Davordzie,2018,25 Tsd. €
17681,Redi Kasa,2018,-
17682,Bartlomiej Dragowski,2018,"10,00 Mio. €"
17683,Ivan Provedel,2018,900 Tsd. €
17684,Pietro Terracciano,2018,800 Tsd. €
17685,Andrea Fulignati,2018,500 Tsd. €
17686,Filippo Perucchini,2018,350 Tsd. €
17687,Alessandro Giacomel,2018,100 Tsd. €
17688,Gianluca Saro,2018,50 Tsd. €
17689,Emanuele Fenderico,2018,25 Tsd. €
17690,Jacob Rasmussen,2018,"4,00 Mio. €"
17691,Dimitrios Nikolaou,2018,"2,50 Mio. €"
17692,Simone Romagnoli,2018,"1,90 Mio. €"
17693,Frédéric Veseli,2018,900 Tsd. €
17694,Matías Silvestre,2018,800 Tsd. €
17695,Domenico Maietta,2018,300 Tsd. €
17696,Michal Marcjanik,2018,300 Tsd. €
17697,Lorenzo Polvani,2018,100 Tsd. €
17698,Marco Curto,2018,75 Tsd. €
17699,Simone Canestrelli,2018,75 Tsd. €
17700,Nikola Pejovic,2018,50 Tsd. €
17701,Tommaso Di Renzone,2018,25 Tsd. €
17702,Marko Pajac,2018,"1,50 Mio. €"
17703,Cristian Dell'Orco,2018,"1,00 Mio. €"
17704,Luca Antonelli,2018,500 Tsd. €
17705,Manuel Pasqual,2018,300 Tsd. €
17706,Davide Seminara,2018,100 Tsd. €
17707,Marco Imperiale,2018,100 Tsd. €
17708,Niccolò Ricchi,2018,75 Tsd. €
17709,Giovanni Di Lorenzo,2018,"9,00 Mio. €"
17710,Kevin Diks,2018,"1,40 Mio. €"
17711,Joel Untersee,2018,700 Tsd. €
17712,Davide Zappella,2018,175 Tsd. €
17713,Ismaël Bennacer,2018,"12,00 Mio. €"
17714,Samuele Damiani,2018,175 Tsd. €
17715,Samuele Ricci,2018,-
17716,Luca Belardinelli,2018,-
17717,Rade Krunic,2018,"8,00 Mio. €"
17718,Miha Zajc,2018,"5,50 Mio. €"
17719,Afriyie Acquah,2018,"1,80 Mio. €"
17720,Salih Ucan,2018,"1,00 Mio. €"
17721,Leonardo Capezzi,2018,800 Tsd. €
17722,Lorenzo Lollo,2018,600 Tsd. €
17723,Marcel Büchel,2018,500 Tsd. €
17724,Matteo Brighi,2018,200 Tsd. €
17725,Alberto Picchi,2018,200 Tsd. €
17726,Massimiliano Benucci,2018,75 Tsd. €
17727,Hamed Junior Traorè,2018,"14,00 Mio. €"
17728,Tommaso Fantacci,2018,100 Tsd. €
17729,Diego Farias,2018,"4,50 Mio. €"
17730,Manuel Pucciarelli,2018,"2,00 Mio. €"
17731,Alessandro Piu,2018,400 Tsd. €
17732,Antonino La Gumina,2018,"6,00 Mio. €"
17733,Francesco Caputo,2018,"4,00 Mio. €"
17734,Dimitri Oberlin,2018,"2,80 Mio. €"
17735,Samuel Mraz,2018,"1,00 Mio. €"
17736,Levan Mchedlidze,2018,400 Tsd. €
17737,Alejandro Rodríguez,2018,400 Tsd. €
17738,Arnel Jakupovic,2018,400 Tsd. €
17739,Vincenzo Plescia,2018,100 Tsd. €
17740,Eduardo Baldé,2018,50 Tsd. €
17741,Pierluigi Gollini,2018,"6,00 Mio. €"
17742,Marco Sportiello,2018,"4,00 Mio. €"
17743,Etrit Berisha,2018,"3,00 Mio. €"
17744,Boris Radunović,2018,900 Tsd. €
17745,Marco Carnesecchi,2018,300 Tsd. €
17746,Alessandro Santopadre,2018,100 Tsd. €
17747,Francesco Rossi,2018,100 Tsd. €
17748,Alessandro Turrin,2018,75 Tsd. €
17749,Stefano Mazzini,2018,75 Tsd. €
17750,Roberto Taliento,2018,75 Tsd. €
17751,Gianluca Mancini,2018,"22,00 Mio. €"
17752,Rafael Tolói,2018,"11,00 Mio. €"
17753,José Luis Palomino,2018,"10,00 Mio. €"
17754,Berat Djimsiti,2018,"7,50 Mio. €"
17755,Roger Ibañez,2018,"3,00 Mio. €"
17756,Marco Varnier,2018,"2,50 Mio. €"
17757,Andrea Masiello,2018,"1,00 Mio. €"
17758,Davide Bettella,2018,"1,00 Mio. €"
17759,Emanuele Suagher,2018,300 Tsd. €
17760,Anton Kresic,2018,300 Tsd. €
17761,Alberto Dossena,2018,300 Tsd. €
17762,Andrea Boffelli,2018,150 Tsd. €
17763,Riccardo Gatti,2018,125 Tsd. €
17764,Stefano Marchetti,2018,100 Tsd. €
17765,Alberto Alari,2018,75 Tsd. €
17766,Matteo Salvi,2018,50 Tsd. €
17767,Caleb Okoli,2018,-
17768,Arkadiusz Reca,2018,"3,50 Mio. €"
17769,Ali Adnan,2018,"1,60 Mio. €"
17770,Fabio Eguelfi,2018,400 Tsd. €
17771,Patrick Asmah,2018,200 Tsd. €
17772,Lorenzo Migliorelli,2018,125 Tsd. €
17773,Enrico Zanoni,2018,100 Tsd. €
17774,Timothy Castagne,2018,"18,00 Mio. €"
17775,Hans Hateboer,2018,"15,00 Mio. €"
17776,Federico Mattiello,2018,"2,50 Mio. €"
17777,Alberto Almici,2018,500 Tsd. €
17778,Enrico Del Prato,2018,500 Tsd. €
17779,Alessandro Eleuteri,2018,250 Tsd. €
17780,Christian Mora,2018,225 Tsd. €
17781,Alberto Carminati,2018,50 Tsd. €
17782,Bryan Cristante,2018,"25,00 Mio. €"
17783,Marten de Roon,2018,"24,00 Mio. €"
17784,Marco Carraro,2018,"1,30 Mio. €"
17785,Nicolas La Vigna,2018,175 Tsd. €
17786,Thomas Bolis,2018,150 Tsd. €
17787,Franck Kessié,2018,"33,00 Mio. €"
17788,Remo Freuler,2018,"20,00 Mio. €"
17789,Nicolas Haas,2018,"2,00 Mio. €"
17790,Luca Valzania,2018,"1,70 Mio. €"
17791,Matteo Pessina,2018,"1,50 Mio. €"
17792,Filippo Melegoni,2018,"1,00 Mio. €"
17793,Davide Agazzi,2018,800 Tsd. €
17794,Andrea Colpani,2018,400 Tsd. €
17795,Alessandro Mallamo,2018,225 Tsd. €
17796,Tommaso Tentoni,2018,175 Tsd. €
17797,Isnik Alimi,2018,150 Tsd. €
17798,Mario Pugliese,2018,150 Tsd. €
17799,Roberto Ranieri,2018,150 Tsd. €
17800,Modou Badjie,2018,50 Tsd. €
17801,Denis Hergheligiu,2018,50 Tsd. €
17802,Federico Chiossi,2018,50 Tsd. €
17803,Mbaye Seck,2018,50 Tsd. €
17804,Nicolò Fazzi,2018,300 Tsd. €
17805,Robin Gosens,2018,"8,00 Mio. €"
17806,Gabriel Lunetta,2018,200 Tsd. €
17807,Eyob Zambataro,2018,200 Tsd. €
17808,Josip Ilicic,2018,"17,00 Mio. €"
17809,Mario Pasalic,2018,"10,00 Mio. €"
17810,Papu Gómez,2018,"16,00 Mio. €"
17811,Musa Barrow,2018,"5,00 Mio. €"
17812,Christian Capone,2018,"1,30 Mio. €"
17813,Nicolò Cambiaghi,2018,400 Tsd. €
17814,Emiliano Rigoni,2018,"8,00 Mio. €"
17815,Marco D'Alessandro,2018,"2,00 Mio. €"
17816,Dejan Kulusevski,2018,"1,00 Mio. €"
17817,Tiziano Tulissi,2018,225 Tsd. €
17818,Lorenzo Peli,2018,200 Tsd. €
17819,Duván Zapata,2018,"40,00 Mio. €"
17820,Andrea Petagna,2018,"20,00 Mio. €"
17821,Andreas Cornelius,2018,"3,00 Mio. €"
17822,Luca Vido,2018,"2,50 Mio. €"
17823,Marco Tumminello,2018,"2,30 Mio. €"
17824,Gaetano Monachello,2018,500 Tsd. €
17825,Emmanuel Latte Lath,2018,250 Tsd. €
17826,Simone Mazzocchi,2018,150 Tsd. €
17827,Giacomo Parigi,2018,100 Tsd. €
17828,Roberto Piccoli,2018,-
17829,Alban Lafont,2018,"17,00 Mio. €"
17830,Bartlomiej Dragowski,2018,"10,00 Mio. €"
17831,Pietro Terracciano,2018,800 Tsd. €
17832,Michele Cerofolini,2018,275 Tsd. €
17833,Simone Ghidotti,2018,100 Tsd. €
17834,Federico Brancolini,2018,100 Tsd. €
17835,Nikola Milenkovic,2018,"30,00 Mio. €"
17836,Germán Pezzella,2018,"18,00 Mio. €"
17837,Vitor Hugo,2018,"7,50 Mio. €"
17838,Jacob Rasmussen,2018,"4,00 Mio. €"
17839,Federico Ceccherini,2018,"3,50 Mio. €"
17840,David Hancko,2018,"2,50 Mio. €"
17841,Luca Ranieri,2018,"2,00 Mio. €"
17842,Petko Hristov,2018,500 Tsd. €
17843,Georgios Antzoulas,2018,250 Tsd. €
17844,Pierluigi Pinto,2018,200 Tsd. €
17845,Cristiano Biraghi,2018,"10,00 Mio. €"
17846,Maximiliano Olivera,2018,800 Tsd. €
17847,Luca Zanon,2018,100 Tsd. €
17848,Lorenzo Venuti,2018,"2,00 Mio. €"
17849,Vincent Laurini,2018,"1,50 Mio. €"
17850,Kevin Diks,2018,"1,40 Mio. €"
17851,Gabriele Ferrarini,2018,100 Tsd. €
17852,Jordan Veretout,2018,"20,00 Mio. €"
17853,Christian Nörgaard,2018,"2,00 Mio. €"
